date,channel,campaign_name,customers,new_customers,revenue,roas,avg_order_value,ltv
2025-06-20,Google Ads,Shopping,7,7,913,1.58,122.51,306.27
2025-06-20,Facebook,Lead Generation,2,2,634,2.19,268.17,670.42
2025-06-20,Facebook,Conversions,2,2,625,3.12,262.35,655.89
2025-06-20,LinkedIn,Sponsored Content,3,3,521,1.28,155.37,388.43
2025-06-20,LinkedIn,Text Ads,2,2,525,1.28,281.23,703.08
2025-06-20,TikTok,App Install,1,1,144,1.34,173.24,433.09
2025-06-20,TikTok,Traffic,2,2,327,2.19,154.92,387.29
2025-06-20,TikTok,Reach,2,2,631,4.48,316.67,791.67
2025-06-20,Pinterest,Video Views,1,1,264,2.18,293.93,734.83
2025-06-20,Pinterest,Conversions,2,2,427,3.34,208.06,520.14
2025-06-21,Google Ads,Search - Brand,2,2,253,1.25,139.5,348.76
2025-06-21,Google Ads,Display - Remarketing,1,1,249,1.89,282.76,706.91
2025-06-21,Google Ads,Display - Remarketing,1,1,271,2.31,286.01,715.03
2025-06-21,Google Ads,Shopping,2,2,476,2.9,219.93,549.83
2025-06-21,Facebook,Video Views,1,1,187,1.59,222.96,557.41
2025-06-21,Facebook,Remarketing,1,1,351,4.38,297.3,743.26
2025-06-21,Facebook,Lead Generation,1,1,218,2.32,268.9,672.26
2025-06-21,LinkedIn,Message Ads,1,1,170,0.83,166.8,417.01
2025-06-21,LinkedIn,Message Ads,1,1,190,0.83,184.69,461.73
2025-06-21,TikTok,Reach,1,1,179,2.19,201.92,504.81
2025-06-21,TikTok,App Install,1,1,343,4.63,301.36,753.4
2025-06-21,TikTok,App Install,1,1,317,5.29,288.75,721.88
2025-06-21,Pinterest,Brand Awareness,1,1,158,2.43,134.24,335.61
2025-06-22,Google Ads,Video - YouTube,3,3,419,2.03,122.34,305.84
2025-06-22,Google Ads,Search - Generic,2,2,291,1.25,146.95,367.37
2025-06-22,Google Ads,Search - Brand,1,1,299,1.83,300.65,751.63
2025-06-22,Facebook,Conversions,1,1,169,1.32,165.55,413.87
2025-06-22,Facebook,Lead Generation,2,2,528,3.11,254.63,636.58
2025-06-22,Facebook,Traffic,1,1,212,1.76,203.82,509.55
2025-06-22,LinkedIn,Message Ads,1,1,301,1.69,277.58,693.96
2025-06-22,LinkedIn,Sponsored Content,2,2,631,2.62,288.68,721.7
2025-06-22,TikTok,Video Views,1,1,310,4.08,307.69,769.22
2025-06-22,TikTok,Reach,1,1,135,3.15,126.31,315.77
2025-06-22,TikTok,Video Views,1,1,218,5.07,196.37,490.92
2025-06-23,Google Ads,Search - Brand,2,2,509,2.27,292.98,732.45
2025-06-23,Google Ads,Search - Generic,3,3,1022,4.28,289.79,724.47
2025-06-23,Google Ads,Display - Remarketing,3,3,682,2.23,252.08,630.21
2025-06-23,Google Ads,Video - YouTube,3,3,1019,4.25,297.41,743.54
2025-06-23,Facebook,Traffic,1,1,244,1.4,244.76,611.89
2025-06-23,Facebook,Traffic,2,2,359,1.5,150.15,375.37
2025-06-23,Facebook,Traffic,1,1,119,0.78,145.25,363.12
2025-06-23,LinkedIn,Message Ads,1,1,107,0.61,120.2,300.5
2025-06-23,LinkedIn,Message Ads,1,1,266,1.49,317.12,792.8
2025-06-23,LinkedIn,Message Ads,1,1,242,1.29,205.77,514.42
2025-06-23,TikTok,Video Views,1,1,279,3.1,284.7,711.74
2025-06-23,TikTok,Video Views,1,1,186,2.62,228.84,572.1
2025-06-23,TikTok,Traffic,1,1,139,2.08,142.37,355.93
2025-06-23,TikTok,Conversions,1,1,222,1.85,240.83,602.08
2025-06-23,Pinterest,Video Views,1,1,137,1.27,147.92,369.8
2025-06-23,Pinterest,Brand Awareness,2,2,334,2.23,204.45,511.12
2025-06-24,Google Ads,Search - Generic,2,2,396,1.47,181.07,452.67
2025-06-24,Google Ads,Video - YouTube,3,3,505,1.55,140.99,352.46
2025-06-24,Facebook,Video Views,1,1,319,2.28,312.77,781.93
2025-06-24,Facebook,Conversions,1,1,345,2.16,309.34,773.34
2025-06-24,Facebook,Video Views,1,1,172,1.32,169.31,423.27
2025-06-24,LinkedIn,Dynamic Ads,1,1,235,1.22,213.37,533.43
2025-06-24,LinkedIn,Message Ads,1,1,126,0.79,123.9,309.76
2025-06-24,LinkedIn,Event Ads,2,2,533,1.86,233.95,584.88
2025-06-24,TikTok,Video Views,1,1,221,2.21,272.48,681.2
2025-06-24,TikTok,Reach,1,1,183,2.18,185.08,462.71
2025-06-24,TikTok,Traffic,2,2,523,3.12,298.59,746.46
2025-06-24,Pinterest,Conversions,1,1,234,2.63,289.94,724.85
2025-06-25,Google Ads,Search - Generic,8,8,1173,1.95,143.21,358.03
2025-06-25,Google Ads,Search - Generic,6,6,1572,3.01,284.23,710.57
2025-06-25,Facebook,Remarketing,3,3,423,1.52,154.01,385.02
2025-06-25,Facebook,Conversions,1,1,149,1.22,174.01,435.03
2025-06-25,Facebook,Video Views,2,2,426,1.76,209.65,524.12
2025-06-25,LinkedIn,Message Ads,1,1,265,1.4,266.36,665.9
2025-06-25,LinkedIn,Message Ads,1,1,198,1.28,214.34,535.86
2025-06-25,LinkedIn,Dynamic Ads,1,1,215,1.56,257.17,642.93
2025-06-25,LinkedIn,Text Ads,1,1,262,1.6,296.98,742.44
2025-06-25,TikTok,App Install,1,1,213,3.18,252.4,631.01
2025-06-25,TikTok,Video Views,1,1,262,3.49,246.68,616.69
2025-06-25,TikTok,Reach,1,1,191,2.3,179.51,448.79
2025-06-25,TikTok,Conversions,1,1,239,2.95,238.97,597.42
2025-06-25,Pinterest,Brand Awareness,1,1,188,3.08,181.8,454.49
2025-06-25,Pinterest,Conversions,1,1,298,3.17,282.92,707.3
2025-06-26,Google Ads,Search - Brand,4,4,1149,4.43,270.51,676.28
2025-06-26,Google Ads,Display - Remarketing,3,3,683,2.92,254.1,635.24
2025-06-26,Google Ads,Display - Remarketing,3,3,737,3.29,218.28,545.69
2025-06-26,Google Ads,Search - Brand,4,4,967,3.7,216.69,541.72
2025-06-26,Facebook,Conversions,1,1,109,0.53,124.19,310.48
2025-06-26,Facebook,Traffic,1,1,110,0.59,121.24,303.09
2025-06-26,LinkedIn,Message Ads,1,1,251,0.92,307.78,769.45
2025-06-26,LinkedIn,Text Ads,1,1,174,0.44,205.15,512.88
2025-06-26,TikTok,Reach,2,2,249,2.09,130.32,325.81
2025-06-26,TikTok,Video Views,1,1,189,2.78,167.21,418.03
2025-06-26,TikTok,App Install,1,1,159,1.81,175.24,438.1
2025-06-26,TikTok,Traffic,1,1,295,3.73,312,779.99
2025-06-26,Pinterest,Traffic,1,1,348,6.21,314.79,786.98
2025-06-26,Pinterest,Traffic,1,1,318,3.54,278.25,695.62
2025-06-26,Pinterest,App Install,1,1,236,3.58,254.15,635.38
2025-06-27,Google Ads,Video - YouTube,5,5,797,1.76,167.91,419.78
2025-06-27,Google Ads,Shopping,9,9,2891,6.38,305.1,762.76
2025-06-27,Google Ads,Search - Brand,5,5,1345,3.2,291.07,727.68
2025-06-27,Facebook,Video Views,2,2,223,0.76,127.39,318.47
2025-06-27,Facebook,Lead Generation,2,2,450,1.41,245.31,613.27
2025-06-27,LinkedIn,Dynamic Ads,1,1,188,0.88,208.83,522.08
2025-06-27,LinkedIn,Event Ads,1,1,176,0.67,175.62,439.06
2025-06-27,LinkedIn,Message Ads,1,1,242,1.22,227.13,567.84
2025-06-27,TikTok,Traffic,1,1,344,3.62,308.37,770.92
2025-06-27,TikTok,Reach,1,1,215,2.36,200.01,500.03
2025-06-27,TikTok,Traffic,2,2,237,2.08,129.14,322.84
2025-06-27,Pinterest,App Install,1,1,236,3.52,258.77,646.94
2025-06-27,Pinterest,Conversions,1,1,264,5.17,261.47,653.67
2025-06-28,Google Ads,Shopping,1,1,231,2.01,288.89,722.21
2025-06-28,Google Ads,Video - YouTube,2,2,377,2.19,182.98,457.46
2025-06-28,Google Ads,Search - Brand,1,1,273,2.15,315.56,788.9
2025-06-28,Google Ads,Video - YouTube,1,1,205,1.57,214.96,537.4
2025-06-28,Facebook,Lead Generation,1,1,178,2.17,208.54,521.35
2025-06-28,LinkedIn,Text Ads,1,1,105,0.74,123.18,307.95
2025-06-28,TikTok,Conversions,1,1,157,2.79,158.44,396.09
2025-06-28,TikTok,Reach,1,1,237,4.84,227.95,569.88
2025-06-28,TikTok,App Install,1,1,244,5.19,226.39,565.98
2025-06-28,Pinterest,Brand Awareness,1,1,209,2.09,240.6,601.49
2025-06-28,Pinterest,App Install,1,1,243,3.92,229.46,573.65
2025-06-29,Google Ads,Search - Brand,2,2,369,1.83,185.21,463.02
2025-06-29,Google Ads,Video - YouTube,2,2,340,1.58,151.06,377.66
2025-06-29,Google Ads,Display - Remarketing,1,1,230,1.57,208.24,520.6
2025-06-29,Facebook,Traffic,1,1,176,2.23,164.78,411.95
2025-06-29,Facebook,Lead Generation,1,1,317,3.41,315.04,787.6
2025-06-29,Facebook,Conversions,1,1,267,2.13,301.48,753.7
2025-06-29,LinkedIn,Dynamic Ads,1,1,301,1.24,315.53,788.83
2025-06-29,TikTok,Traffic,1,1,290,2.44,247.89,619.73
2025-06-29,TikTok,Conversions,1,1,228,3.35,209.87,524.68
2025-06-29,Pinterest,Conversions,1,1,356,4.45,312.47,781.17
2025-06-29,Pinterest,Video Views,1,1,241,3.3,298.58,746.46
2025-06-30,Google Ads,Search - Brand,7,7,754,1.28,125.39,313.48
2025-06-30,Google Ads,Search - Brand,8,8,1671,3.43,219.31,548.28
2025-06-30,Facebook,Remarketing,1,1,239,1.63,211.54,528.85
2025-06-30,Facebook,Video Views,2,2,507,3.36,230.12,575.31
2025-06-30,Facebook,Lead Generation,1,1,203,1.37,217.46,543.65
2025-06-30,Facebook,Traffic,1,1,236,2.53,282.41,706.03
2025-06-30,LinkedIn,Sponsored Content,1,1,186,0.8,180.86,452.15
2025-06-30,LinkedIn,Dynamic Ads,1,1,280,1.87,261.12,652.79
2025-06-30,LinkedIn,Text Ads,1,1,301,1.27,292.55,731.37
2025-06-30,TikTok,Reach,2,2,267,1.9,166.97,417.42
2025-06-30,Pinterest,Brand Awareness,1,1,228,4.08,204.48,511.2
2025-06-30,Pinterest,Conversions,1,1,240,3.04,299.52,748.79
2025-07-01,Google Ads,Search - Brand,9,9,2385,3.57,298.16,745.41
2025-07-01,Facebook,Video Views,2,2,454,1.82,201.76,504.4
2025-07-01,Facebook,Conversions,2,2,253,0.89,133.66,334.16
2025-07-01,LinkedIn,Text Ads,1,1,173,0.9,173.83,434.56
2025-07-01,LinkedIn,Message Ads,1,1,209,0.79,195.79,489.46
2025-07-01,LinkedIn,Message Ads,1,1,153,0.84,152.35,380.88
2025-07-01,TikTok,Video Views,1,1,270,3,264.07,660.17
2025-07-01,TikTok,Traffic,1,1,139,1.35,155.66,389.14
2025-07-01,TikTok,Video Views,1,1,231,2.85,197.53,493.81
2025-07-01,Pinterest,App Install,1,1,263,2.96,224.81,562.02
2025-07-01,Pinterest,Traffic,1,1,142,2.05,163.9,409.74
2025-07-02,Google Ads,Display - Remarketing,2,2,496,1.93,263.19,657.98
2025-07-02,Google Ads,Search - Brand,2,2,431,1.77,224.65,561.62
2025-07-02,Google Ads,Shopping,5,5,747,2.31,132.03,330.09
2025-07-02,Google Ads,Search - Generic,4,4,887,2.87,213.58,533.95
2025-07-02,Facebook,Video Views,1,1,274,1.28,270.61,676.53
2025-07-02,LinkedIn,Sponsored Content,2,2,529,2.32,257.69,644.21
2025-07-02,LinkedIn,Message Ads,1,1,376,1.72,313.91,784.77
2025-07-02,LinkedIn,Event Ads,1,1,190,0.71,161.25,403.13
2025-07-02,TikTok,Video Views,2,2,578,5.5,268.14,670.35
2025-07-02,TikTok,App Install,2,2,245,1.72,122.55,306.37
2025-07-02,TikTok,App Install,1,1,182,1.94,209.88,524.69
2025-07-02,Pinterest,Traffic,1,1,223,2.72,202.35,505.88
2025-07-02,Pinterest,Brand Awareness,1,1,155,1.74,179.96,449.91
2025-07-02,Pinterest,App Install,1,1,155,2.09,172.19,430.47
2025-07-03,Google Ads,Search - Generic,2,2,536,2.15,308.12,770.29
2025-07-03,Google Ads,Search - Generic,3,3,414,1.19,128.47,321.18
2025-07-03,Google Ads,Search - Brand,5,5,997,3.29,202.37,505.92
2025-07-03,Facebook,Conversions,1,1,213,1.17,184.97,462.43
2025-07-03,Facebook,Video Views,1,1,144,0.58,148.73,371.84
2025-07-03,LinkedIn,Sponsored Content,2,2,610,2.05,266.2,665.51
2025-07-03,LinkedIn,Text Ads,2,2,435,1.38,217.57,543.94
2025-07-03,TikTok,App Install,1,1,318,2.69,302.91,757.27
2025-07-03,TikTok,Conversions,1,1,226,2.72,231.71,579.28
2025-07-03,TikTok,Traffic,1,1,249,4.01,208.66,521.65
2025-07-03,TikTok,Conversions,2,2,213,2.42,122.65,306.63
2025-07-03,Pinterest,Video Views,1,1,223,2.75,214.85,537.13
2025-07-03,Pinterest,Video Views,1,1,153,2.18,187.87,469.66
2025-07-03,Pinterest,Traffic,1,1,245,4.89,262.64,656.6
2025-07-04,Google Ads,Video - YouTube,2,2,564,3.01,237.87,594.66
2025-07-04,Google Ads,Display - Remarketing,5,5,1500,4.56,286.06,715.16
2025-07-04,Google Ads,Shopping,2,2,441,2.23,210.55,526.38
2025-07-04,Google Ads,Shopping,2,2,467,2.3,223.14,557.86
2025-07-04,Facebook,Lead Generation,3,3,546,2.28,177.77,444.43
2025-07-04,Facebook,Lead Generation,2,2,286,1.09,176.55,441.37
2025-07-04,LinkedIn,Message Ads,1,1,139,0.56,140.7,351.75
2025-07-04,LinkedIn,Sponsored Content,2,2,270,0.87,143.75,359.36
2025-07-04,TikTok,Conversions,2,2,526,4.74,304.96,762.4
2025-07-04,TikTok,App Install,1,1,193,2.54,167.52,418.8
2025-07-04,TikTok,Traffic,1,1,248,2.85,251.65,629.13
2025-07-04,Pinterest,Brand Awareness,2,2,574,3.83,292.66,731.64
2025-07-04,Pinterest,App Install,1,1,186,1.98,208.59,521.48
2025-07-05,Google Ads,Shopping,3,3,965,3.16,298.78,746.96
2025-07-05,Google Ads,Shopping,2,2,702,2.11,313.32,783.3
2025-07-05,Facebook,Remarketing,1,1,182,1.9,180.18,450.44
2025-07-05,Facebook,Video Views,1,1,140,1.64,159.19,397.96
2025-07-05,Facebook,Remarketing,1,1,202,1.63,203.9,509.75
2025-07-05,Facebook,Traffic,1,1,181,2.35,198.4,495.99
2025-07-05,LinkedIn,Text Ads,1,1,148,0.58,170.17,425.43
2025-07-05,LinkedIn,Event Ads,1,1,282,1.18,311.53,778.84
2025-07-05,TikTok,Traffic,1,1,249,3.08,222.12,555.29
2025-07-05,TikTok,Video Views,1,1,135,2.11,124.23,310.56
2025-07-05,Pinterest,Video Views,1,1,165,2.46,201.19,502.97
2025-07-05,Pinterest,Traffic,1,1,213,3.05,230.72,576.8
2025-07-06,Google Ads,Shopping,6,6,1432,3.88,274.24,685.59
2025-07-06,Google Ads,Shopping,5,5,1084,2.84,246.78,616.95
2025-07-06,Facebook,Video Views,1,1,245,1.66,293.05,732.63
2025-07-06,Facebook,Traffic,1,1,205,2.28,194.42,486.06
2025-07-06,LinkedIn,Text Ads,1,1,135,0.52,161.92,404.8
2025-07-06,LinkedIn,Dynamic Ads,1,1,205,1.48,218.37,545.92
2025-07-06,TikTok,App Install,1,1,171,3.16,190.09,475.22
2025-07-06,Pinterest,App Install,1,1,271,3.76,303.3,758.26
2025-07-06,Pinterest,Conversions,1,1,177,3.16,173.57,433.92
2025-07-07,Google Ads,Search - Generic,1,1,155,0.87,149.19,372.98
2025-07-07,Google Ads,Video - YouTube,2,2,464,2.74,248.1,620.25
2025-07-07,Google Ads,Video - YouTube,2,2,562,2.46,280.02,700.06
2025-07-07,Google Ads,Video - YouTube,4,4,586,2.2,154.75,386.87
2025-07-07,Facebook,Video Views,4,4,819,2.15,215.88,539.69
2025-07-07,Facebook,Video Views,1,1,180,0.7,161.13,402.82
2025-07-07,LinkedIn,Message Ads,1,1,132,1.11,159.06,397.65
2025-07-07,LinkedIn,Message Ads,1,1,203,1.03,227.42,568.56
2025-07-07,LinkedIn,Dynamic Ads,1,1,156,0.99,171.05,427.62
2025-07-07,TikTok,Conversions,2,2,399,2.85,247.2,618
2025-07-07,TikTok,Reach,1,1,201,1.72,200.98,502.45
2025-07-07,TikTok,Reach,2,2,500,3.97,213.02,532.54
2025-07-07,Pinterest,Video Views,1,1,252,2.87,284.31,710.77
2025-07-07,Pinterest,Brand Awareness,2,2,654,5.36,309.39,773.46
2025-07-08,Google Ads,Display - Remarketing,3,3,838,3.07,276,690.01
2025-07-08,Google Ads,Display - Remarketing,1,1,191,1.04,226.31,565.79
2025-07-08,Google Ads,Shopping,4,4,900,3.45,269.08,672.7
2025-07-08,Google Ads,Search - Brand,2,2,444,2.19,193.34,483.35
2025-07-08,Facebook,Remarketing,1,1,134,1.07,159.21,398.02
2025-07-08,Facebook,Video Views,1,1,206,1.35,172.56,431.39
2025-07-08,Facebook,Video Views,2,2,254,1.53,136.51,341.28
2025-07-08,Facebook,Video Views,1,1,200,1.59,183.88,459.71
2025-07-08,LinkedIn,Message Ads,1,1,192,0.69,188.16,470.41
2025-07-08,LinkedIn,Dynamic Ads,1,1,335,1.33,300.53,751.33
2025-07-08,TikTok,Conversions,2,2,358,3.04,221.06,552.65
2025-07-08,TikTok,Conversions,1,1,252,5.36,277.63,694.09
2025-07-08,TikTok,App Install,1,1,313,3.56,288.73,721.82
2025-07-08,TikTok,Reach,2,2,220,1.9,121.42,303.54
2025-07-08,Pinterest,Video Views,1,1,117,2.26,132,330.01
2025-07-08,Pinterest,Traffic,1,1,338,4.28,295.03,737.58
2025-07-09,Google Ads,Display - Remarketing,2,2,270,1.12,128.57,321.42
2025-07-09,Google Ads,Video - YouTube,3,3,724,3.07,296.9,742.24
2025-07-09,Google Ads,Video - YouTube,4,4,1091,3.77,244.51,611.27
2025-07-09,Google Ads,Video - YouTube,3,3,631,3.49,194.73,486.82
2025-07-09,Facebook,Video Views,2,2,405,1.83,187.75,469.39
2025-07-09,LinkedIn,Sponsored Content,1,1,306,1.23,300.17,750.42
2025-07-09,LinkedIn,Message Ads,1,1,239,1.05,200.05,500.12
2025-07-09,TikTok,Reach,1,1,336,4.1,284.51,711.29
2025-07-09,Pinterest,Brand Awareness,1,1,152,2.08,160.5,401.25
2025-07-09,Pinterest,Traffic,1,1,221,3.24,270.24,675.6
2025-07-09,Pinterest,Brand Awareness,1,1,149,2.56,126.99,317.48
2025-07-10,Google Ads,Video - YouTube,7,7,866,1.5,132.28,330.69
2025-07-10,Google Ads,Search - Brand,4,4,898,2.09,197.64,494.1
2025-07-10,Facebook,Remarketing,2,2,354,1.64,193.61,484.02
2025-07-10,Facebook,Conversions,2,2,402,1.71,204.63,511.58
2025-07-10,LinkedIn,Message Ads,2,2,593,1.8,272.72,681.8
2025-07-10,LinkedIn,Event Ads,2,2,627,1.82,306.72,766.8
2025-07-10,TikTok,App Install,1,1,138,1.55,120.64,301.59
2025-07-10,TikTok,App Install,1,1,239,3.11,222.1,555.26
2025-07-10,TikTok,Conversions,1,1,340,3.91,300.22,750.55
2025-07-10,Pinterest,Brand Awareness,1,1,268,1.72,272.17,680.43
2025-07-10,Pinterest,Video Views,1,1,354,3.17,314.59,786.48
2025-07-11,Google Ads,Search - Generic,3,3,403,1.3,137.96,344.9
2025-07-11,Google Ads,Shopping,1,1,197,0.89,230.49,576.23
2025-07-11,Google Ads,Search - Brand,2,2,468,2.84,250.82,627.04
2025-07-11,Google Ads,Video - YouTube,2,2,332,1.65,156.6,391.5
2025-07-11,Facebook,Lead Generation,1,1,229,1.58,260.27,650.67
2025-07-11,Facebook,Lead Generation,1,1,177,1.06,217.94,544.86
2025-07-11,Facebook,Lead Generation,1,1,247,1.35,221.84,554.59
2025-07-11,LinkedIn,Event Ads,1,1,131,0.68,141.45,353.63
2025-07-11,LinkedIn,Sponsored Content,1,1,182,1.2,179,447.5
2025-07-11,LinkedIn,Sponsored Content,1,1,255,1.44,302.24,755.6
2025-07-11,TikTok,Conversions,2,2,438,4.34,264.8,662
2025-07-11,TikTok,Video Views,1,1,111,1.52,135.85,339.62
2025-07-11,TikTok,Reach,2,2,342,3,195.78,489.45
2025-07-11,Pinterest,Conversions,2,2,347,2.08,213.4,533.5
2025-07-11,Pinterest,Brand Awareness,1,1,325,3.65,295.93,739.82
2025-07-12,Google Ads,Video - YouTube,2,2,299,1.36,126.57,316.43
2025-07-12,Google Ads,Video - YouTube,1,1,126,0.82,145.26,363.15
2025-07-12,Google Ads,Display - Remarketing,2,2,469,2.76,247.54,618.84
2025-07-12,Facebook,Traffic,1,1,162,1.14,171.87,429.68
2025-07-12,Facebook,Traffic,1,1,245,1.72,261.85,654.62
2025-07-12,LinkedIn,Sponsored Content,1,1,180,1.5,221.86,554.65
2025-07-12,LinkedIn,Sponsored Content,1,1,332,2.59,283.92,709.79
2025-07-12,TikTok,Reach,1,1,179,2.01,173,432.49
2025-07-12,TikTok,Conversions,1,1,187,1.85,163.34,408.35
2025-07-13,Google Ads,Search - Brand,5,5,1067,2.87,239.31,598.27
2025-07-13,Google Ads,Shopping,4,4,1017,3.39,216.82,542.06
2025-07-13,Facebook,Video Views,1,1,195,2.35,165.17,412.93
2025-07-13,Facebook,Traffic,1,1,310,4.37,259.97,649.92
2025-07-13,LinkedIn,Text Ads,1,1,194,0.89,198.82,497.04
2025-07-13,LinkedIn,Event Ads,1,1,204,1.28,208.05,520.11
2025-07-13,TikTok,Reach,1,1,308,6.04,306.79,766.97
2025-07-13,TikTok,Reach,1,1,115,1.69,138.09,345.21
2025-07-14,Google Ads,Shopping,3,3,624,1.62,216.55,541.37
2025-07-14,Google Ads,Display - Remarketing,4,4,889,2.91,237.79,594.46
2025-07-14,Google Ads,Video - YouTube,3,3,712,2.76,228.17,570.42
2025-07-14,Facebook,Traffic,1,1,312,1.53,263.2,658.01
2025-07-14,Facebook,Lead Generation,1,1,174,1.29,160.78,401.95
2025-07-14,Facebook,Lead Generation,1,1,200,1.15,191.87,479.67
2025-07-14,LinkedIn,Sponsored Content,1,1,216,1.22,256.72,641.79
2025-07-14,LinkedIn,Dynamic Ads,1,1,338,1.73,303.99,759.98
2025-07-14,LinkedIn,Message Ads,1,1,251,1.67,276.8,692
2025-07-14,TikTok,Traffic,1,1,199,2.09,216.09,540.22
2025-07-14,TikTok,App Install,1,1,234,2.79,246.61,616.54
2025-07-14,TikTok,Reach,2,2,327,2.2,145.98,364.95
2025-07-15,Google Ads,Search - Brand,7,7,803,1.52,138.81,347.03
2025-07-15,Google Ads,Search - Generic,10,10,2868,4.73,310.41,776.03
2025-07-15,Facebook,Video Views,1,1,267,1.82,309.05,772.63
2025-07-15,Facebook,Lead Generation,1,1,195,1.86,207.57,518.92
2025-07-15,Facebook,Remarketing,1,1,246,1.44,220.52,551.31
2025-07-15,Facebook,Video Views,1,1,229,1.89,217.85,544.63
2025-07-15,LinkedIn,Text Ads,2,2,413,1.04,242.31,605.77
2025-07-15,LinkedIn,Message Ads,2,2,330,1.12,187.63,469.07
2025-07-15,TikTok,App Install,1,1,174,2.29,152.52,381.3
2025-07-15,TikTok,Reach,1,1,286,2.7,319.27,798.17
2025-07-15,TikTok,Conversions,1,1,154,3.08,157.01,392.51
2025-07-15,TikTok,App Install,2,2,375,3.32,158.55,396.38
2025-07-15,Pinterest,Brand Awareness,1,1,152,2.72,157.26,393.16
2025-07-15,Pinterest,Brand Awareness,1,1,243,3.8,279.05,697.62
2025-07-15,Pinterest,Conversions,1,1,232,4.94,233.97,584.93
2025-07-16,Google Ads,Shopping,3,3,481,1.45,152.85,382.11
2025-07-16,Google Ads,Search - Generic,3,3,471,1.47,131.4,328.5
2025-07-16,Google Ads,Display - Remarketing,4,4,693,2.01,169.87,424.68
2025-07-16,Facebook,Remarketing,2,2,434,1.9,187.08,467.69
2025-07-16,Facebook,Conversions,2,2,303,1.15,132.28,330.71
2025-07-16,LinkedIn,Dynamic Ads,1,1,158,0.69,160.16,400.41
2025-07-16,LinkedIn,Event Ads,1,1,142,0.86,136.72,341.81
2025-07-16,TikTok,App Install,3,3,800,4.47,230.95,577.39
2025-07-16,TikTok,Video Views,2,2,526,3.17,286.26,715.66
2025-07-16,Pinterest,App Install,1,1,233,4.75,230.98,577.46
2025-07-16,Pinterest,Video Views,1,1,169,3.07,162.63,406.58
2025-07-16,Pinterest,Traffic,1,1,204,2.72,247.46,618.65
2025-07-17,Google Ads,Video - YouTube,4,4,1169,2.54,300.37,750.92
2025-07-17,Google Ads,Search - Generic,3,3,524,1.42,200.94,502.34
2025-07-17,Facebook,Video Views,1,1,234,1.66,234.23,585.58
2025-07-17,Facebook,Video Views,1,1,238,2.07,222.78,556.95
2025-07-17,Facebook,Remarketing,2,2,293,1.75,175.52,438.79
2025-07-17,Facebook,Video Views,1,1,220,1.89,243.86,609.66
2025-07-17,LinkedIn,Dynamic Ads,1,1,344,1.84,307.78,769.45
2025-07-17,LinkedIn,Message Ads,1,1,232,1.29,278,695.01
2025-07-17,TikTok,Video Views,1,1,276,5.11,243.1,607.74
2025-07-17,TikTok,Reach,1,1,343,3.61,315.66,789.15
2025-07-17,TikTok,Reach,1,1,153,1.89,190.22,475.54
2025-07-17,Pinterest,Traffic,2,2,405,2.98,177.55,443.86
2025-07-17,Pinterest,Traffic,1,1,256,2.76,305.73,764.32
2025-07-18,Google Ads,Display - Remarketing,6,6,946,2.16,138.43,346.08
2025-07-18,Google Ads,Shopping,3,3,710,2.41,239.78,599.45
2025-07-18,Google Ads,Search - Brand,4,4,730,2.13,185.02,462.55
2025-07-18,Facebook,Traffic,1,1,239,1.12,215.43,538.58
2025-07-18,Facebook,Lead Generation,1,1,278,1.75,255.6,639
2025-07-18,Facebook,Video Views,1,1,119,0.81,131.25,328.13
2025-07-18,LinkedIn,Message Ads,1,1,132,1.23,138.55,346.37
2025-07-18,LinkedIn,Text Ads,1,1,316,1.89,308.46,771.14
2025-07-18,LinkedIn,Text Ads,1,1,212,1.21,220.43,551.07
2025-07-18,LinkedIn,Dynamic Ads,1,1,308,1.68,273.45,683.63
2025-07-18,TikTok,Conversions,1,1,306,3.16,280.92,702.29
2025-07-18,TikTok,Reach,1,1,228,3.4,259.22,648.06
2025-07-18,TikTok,Reach,1,1,215,2.99,180.75,451.88
2025-07-18,TikTok,Reach,1,1,174,1.79,161.4,403.51
2025-07-18,Pinterest,App Install,1,1,295,2.84,284.56,711.4
2025-07-18,Pinterest,Conversions,1,1,171,1.62,142.66,356.65
2025-07-19,Google Ads,Search - Brand,2,2,376,2.12,165.96,414.89
2025-07-19,Google Ads,Search - Brand,2,2,588,2.82,294.76,736.89
2025-07-19,Google Ads,Search - Brand,2,2,390,2.17,178.23,445.57
2025-07-19,Facebook,Video Views,1,1,256,3.37,277.2,693.01
2025-07-19,Facebook,Traffic,1,1,205,2.26,210.48,526.19
2025-07-19,Facebook,Video Views,1,1,103,1.32,125.67,314.18
2025-07-19,Facebook,Remarketing,1,1,306,4.5,266.88,667.19
2025-07-19,LinkedIn,Dynamic Ads,1,1,155,0.65,139.46,348.64
2025-07-19,TikTok,Video Views,1,1,295,3.98,267.53,668.83
2025-07-19,TikTok,Conversions,1,1,162,2.21,150.26,375.65
2025-07-19,TikTok,Reach,1,1,328,5.47,305.64,764.1
2025-07-19,Pinterest,App Install,1,1,251,4.64,274.17,685.42
2025-07-20,Google Ads,Shopping,2,2,289,1.57,140.81,352.02
2025-07-20,Google Ads,Shopping,3,3,676,2.4,194.32,485.79
2025-07-20,Google Ads,Display - Remarketing,2,2,321,1.45,147.05,367.64
2025-07-20,Facebook,Lead Generation,1,1,259,1.66,311.21,778.03
