date,channel,campaign_name,spend,clicks,customers,conversions,ctr,cvr,cpc,impressions,creative_id,creative_type,ad_name
2025-07-20,Google Ads,Shopping,281,77,3,3,2.41,3.9,3.65,3195,googleads_shopping_image_99,Image,Shopping - Image 2
2025-07-20,Google Ads,Display - Remarketing,221,56,2,2,2.16,3.57,3.95,2598,,,
2025-07-20,Facebook,Lead Generation,156,48,1,1,1.25,2.08,3.22,3825,,,
2025-07-20,Facebook,Conversions,128,38,1,1,1.12,2.63,3.41,3392,facebook_conversions_text_74,Text,Conversions - Text 2
2025-07-20,Facebook,Conversions,137,40,1,1,0.92,2.5,3.45,,facebook_conversions_collection_66,Collection,Conversions - Collection 3
2025-07-20,LinkedIn,Dynamic Ads,195,17,1,1,0.71,5.88,11.37,2403,linkedin_dynamic_ads_image_5,Image,Dynamic Ads - Image 1
2025-07-20,LinkedIn,Event Ads,168,15,1,1,0.7,6.67,11.42,2153,,,
2025-07-20,TikTok,Video Views,73,37,1,1,2.97,2.7,1.96,1245,tiktok_video_views_text_54,Text,Video Views - Text 1
2025-07-20,TikTok,Reach,59,41,1,1,2.75,2.44,1.43,1489,tiktok_reach_image_32,Image,Reach - Image 2
2025-07-20,TikTok,App Install,80,42,1,1,3.35,2.38,1.88,1252,tiktok_app_install_carousel_61,Carousel,App Install - Carousel 3
2025-07-20,Pinterest,Traffic,38,21,0,0,1.27,0,1.85,1653,pinterest_traffic_carousel_52,Carousel,Traffic - Carousel 1
2025-07-20,Pinterest,Brand Awareness,26,12,0,0,1.25,0,2.21,959,pinterest_brand_awareness_text_9,Text,Brand Awareness - Text 2
2025-07-20,Pinterest,App Install,23,12,0,0,1.35,0,1.92,,pinterest_app_install_carousel_21,Carousel,App Install - Carousel 3
2025-07-20,Pinterest,Traffic,33,12,0,0,1.56,0,2.69,,pinterest_traffic_carousel_38,Carousel,Traffic - Carousel 4
2025-07-21,Google Ads,Shopping,236,75,3,3,2.06,4,3.15,3636,googleads_shopping_carousel_96,Carousel,Shopping - Carousel 1
2025-07-21,Google Ads,Video - YouTube,330,106,5,5,2.64,4.72,3.13,4022,googleads_video_-_youtube_image_91,Image,Video - YouTube - Image 2
2025-07-21,Google Ads,Shopping,389,127,6,6,1.94,4.72,3.07,6553,googleads_shopping_carousel_43,Carousel,Shopping - Carousel 3
2025-07-21,Facebook,Video Views,219,68,1,1,1.12,1.47,3.22,6098,,,
2025-07-21,Facebook,Remarketing,300,114,2,2,0.94,1.75,2.64,12093,facebook_remarketing_carousel_26,Carousel,Remarketing - Carousel 2
2025-07-21,LinkedIn,Dynamic Ads,349,34,1,1,0.72,2.94,10.33,4722,linkedin_dynamic_ads_image_66,Image,Dynamic Ads - Image 1
2025-07-21,LinkedIn,Dynamic Ads,274,31,1,1,0.85,3.23,8.8,3646,linkedin_dynamic_ads_collection_28,Collection,Dynamic Ads - Collection 2
2025-07-21,TikTok,App Install,100,62,1,1,3.09,1.61,1.61,2004,tiktok_app_install_text_66,Text,App Install - Text 1
2025-07-21,TikTok,Conversions,80,55,1,1,2.92,1.82,1.45,1883,tiktok_conversions_carousel_16,Carousel,Conversions - Carousel 2
2025-07-21,TikTok,Traffic,94,73,1,1,2.84,1.37,1.29,2573,tiktok_traffic_image_8,Image,Traffic - Image 3
2025-07-21,Pinterest,App Install,105,54,1,1,1.21,1.85,1.93,4479,,,
2025-07-21,Pinterest,Brand Awareness,59,27,0,0,1.46,0,2.18,1855,pinterest_brand_awareness_carousel_64,Carousel,Brand Awareness - Carousel 2
2025-07-21,Pinterest,Video Views,65,28,1,1,1.23,3.57,2.33,2277,,,
2025-07-22,Google Ads,Shopping,229,67,3,3,1.89,4.48,3.41,3539,googleads_shopping_collection_10,Collection,Shopping - Collection 1
2025-07-22,Google Ads,Search - Brand,229,64,2,2,2.03,3.13,3.58,3145,googleads_search_-_brand_video_59,Video,Search - Brand - Video 2
2025-07-22,Google Ads,Shopping,201,68,2,2,2.57,2.94,2.95,2641,googleads_shopping_collection_87,Collection,Shopping - Collection 3
2025-07-22,Google Ads,Search - Brand,283,89,3,3,1.87,3.37,3.17,4752,googleads_search_-_brand_text_92,Text,Search - Brand - Text 4
2025-07-22,Facebook,Traffic,185,62,2,2,0.95,3.23,3,6535,facebook_traffic_image_61,Image,Traffic - Image 1
2025-07-22,Facebook,Conversions,91,33,1,1,1.04,3.03,2.77,3161,facebook_conversions_collection_62,Collection,Conversions - Collection 2
2025-07-22,Facebook,Lead Generation,182,53,1,1,1.01,1.89,3.45,5229,facebook_lead_generation_video_57,Video,Lead Generation - Video 3
2025-07-22,Facebook,Video Views,104,34,1,1,0.94,2.94,3.03,3622,facebook_video_views_text_23,Text,Video Views - Text 4
2025-07-22,LinkedIn,Text Ads,103,12,1,1,0.83,8.33,8.95,1439,linkedin_text_ads_video_14,Video,Text Ads - Video 1
2025-07-22,LinkedIn,Sponsored Content,158,21,1,1,0.96,4.76,7.65,2185,linkedin_sponsored_content_video_16,Video,Sponsored Content - Video 2
2025-07-22,LinkedIn,Dynamic Ads,101,10,0,0,0.86,0,10.61,1165,linkedin_dynamic_ads_video_35,Video,Dynamic Ads - Video 3
2025-07-22,LinkedIn,Message Ads,172,19,1,1,0.81,5.26,9.08,2346,linkedin_message_ads_collection_75,Collection,Message Ads - Collection 4
2025-07-22,TikTok,Video Views,142,92,2,2,3.39,2.17,1.55,2713,tiktok_video_views_image_72,Image,Video Views - Image 1
2025-07-22,TikTok,Traffic,170,107,2,2,3.07,1.87,1.59,3483,tiktok_traffic_video_83,Video,Traffic - Video 2
2025-07-22,Pinterest,App Install,79,42,1,1,1.22,2.38,1.87,3429,pinterest_app_install_carousel_30,Carousel,App Install - Carousel 1
2025-07-22,Pinterest,Traffic,55,22,1,1,1.63,4.55,2.53,1352,pinterest_traffic_image_74,Image,Traffic - Image 2
2025-07-22,Pinterest,Traffic,89,38,1,1,1.18,2.63,2.35,3229,,,
2025-07-23,Google Ads,Video - YouTube,219,70,3,3,2.38,4.29,3.14,2941,googleads_video_-_youtube_video_1,Video,Video - YouTube - Video 1
2025-07-23,Google Ads,Video - YouTube,405,106,3,3,2.18,2.83,3.83,4854,googleads_video_-_youtube_collection_24,Collection,Video - YouTube - Collection 2
2025-07-23,Google Ads,Search - Brand,217,54,2,2,2.73,3.7,4.04,1981,googleads_search_-_brand_video_99,Video,Search - Brand - Video 3
2025-07-23,Facebook,Conversions,119,34,1,1,1.08,2.94,3.46,,facebook_conversions_image_33,Image,Conversions - Image 1
2025-07-23,Facebook,Traffic,206,57,1,1,1.21,1.75,3.61,4728,facebook_traffic_collection_98,Collection,Traffic - Collection 2
2025-07-23,Facebook,Lead Generation,161,60,2,2,1.22,3.33,2.68,4899,facebook_lead_generation_video_93,Video,Lead Generation - Video 3
2025-07-23,LinkedIn,Text Ads,162,17,1,1,0.81,5.88,9.28,2108,linkedin_text_ads_collection_83,Collection,Text Ads - Collection 1
2025-07-23,LinkedIn,Event Ads,124,14,0,0,0.73,0,8.65,1906,linkedin_event_ads_text_65,Text,Event Ads - Text 2
2025-07-23,LinkedIn,Message Ads,165,15,1,1,0.69,6.67,11.06,,linkedin_message_ads_video_21,Video,Message Ads - Video 3
2025-07-23,LinkedIn,Event Ads,138,16,1,1,0.9,6.25,8.5,1771,linkedin_event_ads_carousel_98,Carousel,Event Ads - Carousel 4
2025-07-23,TikTok,Reach,72,51,1,1,2.9,1.96,1.42,1758,tiktok_reach_collection_6,Collection,Reach - Collection 1
2025-07-23,TikTok,Reach,88,50,1,1,2.41,2,1.76,2077,tiktok_reach_carousel_16,Carousel,Reach - Carousel 2
2025-07-23,TikTok,App Install,85,64,1,1,2.92,1.56,1.33,2191,,,
2025-07-23,TikTok,Traffic,63,48,1,1,3.33,2.08,1.32,,tiktok_traffic_collection_34,Collection,Traffic - Collection 4
2025-07-23,Pinterest,App Install,71,30,1,1,1.58,3.33,2.37,1899,pinterest_app_install_image_15,Image,App Install - Image 1
2025-07-23,Pinterest,Brand Awareness,52,26,1,1,1.55,3.85,2,1681,pinterest_brand_awareness_video_59,Video,Brand Awareness - Video 2
2025-07-23,Pinterest,Brand Awareness,56,32,1,1,1.46,3.13,1.73,2193,pinterest_brand_awareness_text_36,Text,Brand Awareness - Text 3
2025-07-23,Pinterest,App Install,69,30,1,1,1.22,3.33,2.31,2458,pinterest_app_install_collection_48,Collection,App Install - Collection 4
2025-07-24,Google Ads,Video - YouTube,558,145,5,5,2.68,3.45,3.84,5419,googleads_video_-_youtube_collection_40,Collection,Video - YouTube - Collection 1
2025-07-24,Google Ads,Search - Brand,560,187,9,9,2.01,4.81,2.99,9314,googleads_search_-_brand_carousel_57,Carousel,Search - Brand - Carousel 2
2025-07-24,Facebook,Traffic,102,28,1,1,1.36,3.57,3.66,2064,facebook_traffic_video_85,Video,Traffic - Video 1
2025-07-24,Facebook,Conversions,148,40,1,1,0.99,2.5,3.7,4050,facebook_conversions_text_44,Text,Conversions - Text 2
2025-07-24,Facebook,Conversions,173,50,1,1,0.95,2,3.48,5260,,,
2025-07-24,Facebook,Lead Generation,122,36,1,1,1.29,2.78,3.39,2785,facebook_lead_generation_image_34,Image,Lead Generation - Image 4
2025-07-24,LinkedIn,Sponsored Content,180,17,1,1,0.81,5.88,10.42,2097,,,
2025-07-24,LinkedIn,Event Ads,130,13,1,1,0.84,7.69,9.64,1547,linkedin_event_ads_text_61,Text,Event Ads - Text 2
2025-07-24,LinkedIn,Sponsored Content,153,17,1,1,0.96,5.88,8.91,1774,linkedin_sponsored_content_carousel_0,Carousel,Sponsored Content - Carousel 3
2025-07-24,LinkedIn,Dynamic Ads,100,9,0,0,0.72,0,11.53,1258,linkedin_dynamic_ads_text_52,Text,Dynamic Ads - Text 4
2025-07-24,TikTok,Reach,86,44,1,1,2.57,2.27,1.94,1715,tiktok_reach_text_72,Text,Reach - Text 1
2025-07-24,TikTok,Reach,115,65,2,2,2.94,3.08,1.77,2209,tiktok_reach_image_67,Image,Reach - Image 2
2025-07-24,TikTok,Video Views,108,68,1,1,3.39,1.47,1.59,2003,tiktok_video_views_collection_66,Collection,Video Views - Collection 3
2025-07-24,Pinterest,Brand Awareness,49,25,0,0,1.47,0,1.99,1706,pinterest_brand_awareness_carousel_86,Carousel,Brand Awareness - Carousel 1
2025-07-24,Pinterest,Video Views,50,20,0,0,1.5,0,2.47,1332,pinterest_video_views_text_38,Text,Video Views - Text 2
2025-07-24,Pinterest,Video Views,65,39,1,1,1.42,2.56,1.65,2746,pinterest_video_views_video_9,Video,Video Views - Video 3
2025-07-24,Pinterest,Brand Awareness,41,18,0,0,1.28,0,2.31,1409,pinterest_brand_awareness_video_99,Video,Brand Awareness - Video 4
2025-07-25,Google Ads,Display - Remarketing,202,57,2,2,2.2,3.51,3.53,2587,googleads_display_-_remarketing_image_74,Image,Display - Remarketing - Image 1
2025-07-25,Google Ads,Search - Brand,239,73,3,3,2.07,4.11,3.26,3524,googleads_search_-_brand_carousel_83,Carousel,Search - Brand - Carousel 2
2025-07-25,Google Ads,Video - YouTube,286,81,4,4,2.48,4.94,3.54,3266,,,
2025-07-25,Google Ads,Video - YouTube,284,102,5,5,1.94,4.9,2.79,5254,googleads_video_-_youtube_video_74,Video,Video - YouTube - Video 4
2025-07-25,Facebook,Conversions,105,35,1,1,1.05,2.86,3.01,3342,facebook_conversions_carousel_65,Carousel,Conversions - Carousel 1
2025-07-25,Facebook,Remarketing,147,54,1,1,1.32,1.85,2.73,4085,,,
2025-07-25,Facebook,Conversions,97,25,0,0,1.35,0,3.9,1858,,,
2025-07-25,Facebook,Remarketing,151,42,1,1,1.1,2.38,3.6,3827,,,
2025-07-25,LinkedIn,Dynamic Ads,269,27,2,2,0.89,7.41,9.85,3023,linkedin_dynamic_ads_carousel_75,Carousel,Dynamic Ads - Carousel 1
2025-07-25,LinkedIn,Message Ads,232,26,1,1,0.74,3.85,8.77,3518,linkedin_message_ads_carousel_36,Carousel,Message Ads - Carousel 2
2025-07-25,TikTok,App Install,108,72,2,2,2.59,2.78,1.5,2784,tiktok_app_install_image_65,Image,App Install - Image 1
2025-07-25,TikTok,Traffic,89,48,1,1,2.94,2.08,1.85,1634,tiktok_traffic_text_45,Text,Traffic - Text 2
2025-07-25,TikTok,Reach,106,70,1,1,2.95,1.43,1.51,2376,tiktok_reach_text_45,Text,Reach - Text 3
2025-07-25,Pinterest,Video Views,63,29,1,1,1.57,3.45,2.18,1853,,,
2025-07-25,Pinterest,Video Views,68,31,1,1,1.62,3.23,2.18,1908,pinterest_video_views_text_74,Text,Video Views - Text 2
2025-07-25,Pinterest,Conversions,81,44,1,1,1.39,2.27,1.84,3167,pinterest_conversions_collection_21,Collection,Conversions - Collection 3
2025-07-26,Google Ads,Display - Remarketing,358,102,5,5,1.98,4.9,3.5,5157,,,
2025-07-26,Google Ads,Display - Remarketing,305,75,2,2,2.44,2.67,4.07,3080,,,
2025-07-26,Facebook,Video Views,60,21,1,1,1.11,4.76,2.93,1892,facebook_video_views_video_17,Video,Video Views - Video 1
2025-07-26,Facebook,Traffic,81,22,1,1,0.96,4.55,3.71,2296,facebook_traffic_text_69,Text,Traffic - Text 2
2025-07-26,Facebook,Lead Generation,84,29,0,0,1.04,0,2.93,2776,facebook_lead_generation_text_10,Text,Lead Generation - Text 3
2025-07-26,Facebook,Traffic,69,19,0,0,0.95,0,3.57,,facebook_traffic_image_55,Image,Traffic - Image 4
2025-07-26,LinkedIn,Sponsored Content,90,7,0,0,0.74,0,12.17,944,linkedin_sponsored_content_image_36,Image,Sponsored Content - Image 1
2025-07-26,LinkedIn,Sponsored Content,107,13,1,1,0.97,7.69,8.39,1336,,,
2025-07-26,LinkedIn,Sponsored Content,69,7,0,0,0.88,0,10.57,796,linkedin_sponsored_content_text_93,Text,Sponsored Content - Text 3
2025-07-26,LinkedIn,Event Ads,109,12,1,1,0.9,8.33,8.76,1331,linkedin_event_ads_carousel_9,Carousel,Event Ads - Carousel 4
2025-07-26,TikTok,Conversions,74,53,1,1,2.37,1.89,1.39,2232,tiktok_conversions_image_24,Image,Conversions - Image 1
2025-07-26,TikTok,Video Views,42,21,0,0,3.01,0,2.01,697,tiktok_video_views_text_56,Text,Video Views - Text 2
2025-07-26,TikTok,Reach,45,27,0,0,2.8,0,1.66,963,tiktok_reach_carousel_23,Carousel,Reach - Carousel 3
2025-07-26,TikTok,Reach,34,18,0,0,3.05,0,1.94,590,,,
2025-07-26,Pinterest,Video Views,37,19,0,0,1.35,0,1.98,1410,pinterest_video_views_carousel_21,Carousel,Video Views - Carousel 1
2025-07-26,Pinterest,App Install,50,26,1,1,1.53,3.85,1.9,1697,pinterest_app_install_image_77,Image,App Install - Image 2
2025-07-26,Pinterest,Brand Awareness,54,24,1,1,1.73,4.17,2.27,1391,pinterest_brand_awareness_image_62,Image,Brand Awareness - Image 3
2025-07-27,Google Ads,Display - Remarketing,184,53,2,2,2.59,3.77,3.46,2047,googleads_display_-_remarketing_text_78,Text,Display - Remarketing - Text 1
2025-07-27,Google Ads,Video - YouTube,217,55,2,2,2.01,3.64,3.97,2743,googleads_video_-_youtube_image_88,Image,Video - YouTube - Image 2
2025-07-27,Google Ads,Display - Remarketing,239,66,3,3,1.97,4.55,3.64,3345,googleads_display_-_remarketing_collection_34,Collection,Display - Remarketing - Collection 3
2025-07-27,Facebook,Remarketing,73,20,0,0,1.07,0,3.6,1872,facebook_remarketing_collection_31,Collection,Remarketing - Collection 1
2025-07-27,Facebook,Conversions,91,32,1,1,1.18,3.13,2.81,2723,facebook_conversions_text_1,Text,Conversions - Text 2
2025-07-27,Facebook,Remarketing,73,19,0,0,1.32,0,3.79,1438,facebook_remarketing_carousel_74,Carousel,Remarketing - Carousel 3
2025-07-27,Facebook,Lead Generation,87,29,1,1,1,3.45,3.03,2913,facebook_lead_generation_carousel_2,Carousel,Lead Generation - Carousel 4
2025-07-27,LinkedIn,Sponsored Content,174,19,1,1,0.83,5.26,9.33,2287,linkedin_sponsored_content_text_63,Text,Sponsored Content - Text 1
2025-07-27,LinkedIn,Event Ads,144,16,1,1,0.68,6.25,9,,linkedin_event_ads_text_51,Text,Event Ads - Text 2
2025-07-27,TikTok,Conversions,51,26,0,0,2.56,0,1.97,1016,,,
2025-07-27,TikTok,Video Views,45,25,0,0,3.16,0,1.82,790,tiktok_video_views_collection_34,Collection,Video Views - Collection 2
2025-07-27,TikTok,App Install,84,49,1,1,2.9,2.04,1.71,1688,tiktok_app_install_collection_27,Collection,App Install - Collection 3
2025-07-27,Pinterest,Brand Awareness,41,17,0,0,1.71,0,2.42,996,pinterest_brand_awareness_video_28,Video,Brand Awareness - Video 1
2025-07-27,Pinterest,Video Views,33,13,0,0,1.29,0,2.58,1010,,,
2025-07-27,Pinterest,Traffic,37,15,0,0,1.22,0,2.43,1233,pinterest_traffic_video_56,Video,Traffic - Video 3
2025-07-27,Pinterest,Traffic,19,8,0,0,1.2,0,2.44,668,pinterest_traffic_video_18,Video,Traffic - Video 4
2025-07-28,Google Ads,Search - Brand,337,122,4,4,2.03,3.28,2.75,6018,googleads_search_-_brand_video_11,Video,Search - Brand - Video 1
2025-07-28,Google Ads,Video - YouTube,323,116,4,4,2.06,3.45,2.79,,googleads_video_-_youtube_image_24,Image,Video - YouTube - Image 2
2025-07-28,Google Ads,Video - YouTube,270,79,4,4,2.13,5.06,3.4,,googleads_video_-_youtube_collection_30,Collection,Video - YouTube - Collection 3
2025-07-28,Facebook,Lead Generation,121,34,1,1,1.29,2.94,3.6,2637,facebook_lead_generation_collection_47,Collection,Lead Generation - Collection 1
2025-07-28,Facebook,Remarketing,134,37,1,1,1.29,2.7,3.66,2862,facebook_remarketing_text_5,Text,Remarketing - Text 2
2025-07-28,Facebook,Lead Generation,104,35,1,1,0.95,2.86,2.93,3699,facebook_lead_generation_carousel_16,Carousel,Lead Generation - Carousel 3
2025-07-28,Facebook,Lead Generation,168,49,1,1,1.01,2.04,3.43,4851,facebook_lead_generation_text_45,Text,Lead Generation - Text 4
2025-07-28,LinkedIn,Event Ads,152,15,1,1,0.97,6.67,9.84,1545,linkedin_event_ads_image_58,Image,Event Ads - Image 1
2025-07-28,LinkedIn,Dynamic Ads,116,10,0,0,0.84,0,11.37,1184,,,
2025-07-28,LinkedIn,Sponsored Content,141,17,1,1,0.74,5.88,8.54,2290,,,
2025-07-28,LinkedIn,Dynamic Ads,176,20,1,1,0.89,5,8.6,2243,linkedin_dynamic_ads_image_42,Image,Dynamic Ads - Image 4
2025-07-28,TikTok,App Install,65,41,1,1,3.27,2.44,1.6,1252,tiktok_app_install_text_95,Text,App Install - Text 1
2025-07-28,TikTok,Conversions,59,33,1,1,2.78,3.03,1.78,1187,tiktok_conversions_carousel_18,Carousel,Conversions - Carousel 2
2025-07-28,TikTok,Conversions,53,27,1,1,2.62,3.7,1.98,1032,,,
2025-07-28,TikTok,App Install,66,45,1,1,2.74,2.22,1.48,1644,tiktok_app_install_video_27,Video,App Install - Video 4
2025-07-28,Pinterest,Video Views,54,20,0,0,1.36,0,2.63,1475,pinterest_video_views_video_11,Video,Video Views - Video 1
2025-07-28,Pinterest,Traffic,47,18,0,0,1.48,0,2.65,1218,pinterest_traffic_text_65,Text,Traffic - Text 2
2025-07-28,Pinterest,App Install,65,33,1,1,1.58,3.03,2,2089,pinterest_app_install_image_44,Image,App Install - Image 3
2025-07-29,Google Ads,Video - YouTube,460,156,7,7,2.73,4.49,2.96,5709,googleads_video_-_youtube_video_86,Video,Video - YouTube - Video 1
2025-07-29,Google Ads,Video - YouTube,405,123,6,6,2.16,4.88,3.29,5685,googleads_video_-_youtube_text_25,Text,Video - YouTube - Text 2
2025-07-29,Facebook,Traffic,158,39,1,1,1.14,2.56,4.01,3418,facebook_traffic_text_94,Text,Traffic - Text 1
2025-07-29,Facebook,Remarketing,178,59,1,1,1.21,1.69,3.01,4881,facebook_remarketing_collection_16,Collection,Remarketing - Collection 2
2025-07-29,LinkedIn,Sponsored Content,108,9,0,0,0.94,0,11.88,959,linkedin_sponsored_content_carousel_28,Carousel,Sponsored Content - Carousel 1
2025-07-29,LinkedIn,Dynamic Ads,149,14,1,1,0.99,7.14,10.5,1419,,,
2025-07-29,LinkedIn,Message Ads,171,23,1,1,0.92,4.35,7.46,2492,linkedin_message_ads_carousel_26,Carousel,Message Ads - Carousel 3
2025-07-29,LinkedIn,Message Ads,185,20,1,1,0.79,5,9.07,2516,linkedin_message_ads_image_94,Image,Message Ads - Image 4
2025-07-29,TikTok,App Install,159,102,2,2,3.34,1.96,1.56,3050,tiktok_app_install_collection_72,Collection,App Install - Collection 1
2025-07-29,TikTok,Traffic,190,108,2,2,3.28,1.85,1.76,3293,tiktok_traffic_image_78,Image,Traffic - Image 2
2025-07-29,Pinterest,Conversions,38,21,0,0,1.25,0,1.81,1675,pinterest_conversions_image_37,Image,Conversions - Image 1
2025-07-29,Pinterest,Brand Awareness,36,14,0,0,1.58,0,2.51,884,pinterest_brand_awareness_collection_90,Collection,Brand Awareness - Collection 2
2025-07-29,Pinterest,App Install,47,20,1,1,1.74,5,2.36,1148,pinterest_app_install_text_18,Text,App Install - Text 3
2025-07-29,Pinterest,Brand Awareness,49,20,0,0,1.18,0,2.49,1690,pinterest_brand_awareness_text_97,Text,Brand Awareness - Text 4
2025-07-30,Google Ads,Shopping,381,143,6,6,2.42,4.2,2.66,5920,googleads_shopping_collection_34,Collection,Shopping - Collection 1
2025-07-30,Google Ads,Shopping,248,82,4,4,2.62,4.88,3.03,3131,googleads_shopping_image_60,Image,Shopping - Image 2
2025-07-30,Google Ads,Search - Brand,386,106,4,4,2.7,3.77,3.63,,,,
2025-07-30,Facebook,Video Views,193,60,1,1,1.11,1.67,3.24,5411,facebook_video_views_video_88,Video,Video Views - Video 1
2025-07-30,Facebook,Video Views,111,30,1,1,1.01,3.33,3.68,2961,facebook_video_views_image_35,Image,Video Views - Image 2
2025-07-30,Facebook,Remarketing,119,36,1,1,0.93,2.78,3.27,3874,facebook_remarketing_video_52,Video,Remarketing - Video 3
2025-07-30,LinkedIn,Dynamic Ads,224,21,1,1,0.73,4.76,10.44,,linkedin_dynamic_ads_collection_4,Collection,Dynamic Ads - Collection 1
2025-07-30,LinkedIn,Dynamic Ads,214,21,1,1,0.88,4.76,10.43,2373,linkedin_dynamic_ads_image_10,Image,Dynamic Ads - Image 2
2025-07-30,TikTok,Traffic,66,45,1,1,2.5,2.22,1.46,1803,tiktok_traffic_image_49,Image,Traffic - Image 1
2025-07-30,TikTok,Conversions,83,62,1,1,2.39,1.61,1.34,2592,tiktok_conversions_image_69,Image,Conversions - Image 2
2025-07-30,TikTok,Conversions,73,54,1,1,2.35,1.85,1.35,2302,,,
2025-07-30,TikTok,App Install,46,30,1,1,2.44,3.33,1.53,1227,tiktok_app_install_text_90,Text,App Install - Text 4
2025-07-30,Pinterest,App Install,60,32,1,1,1.3,3.13,1.9,2468,,,
2025-07-30,Pinterest,Brand Awareness,58,26,1,1,1.32,3.85,2.25,1974,pinterest_brand_awareness_text_73,Text,Brand Awareness - Text 2
2025-07-30,Pinterest,App Install,49,23,1,1,1.31,4.35,2.14,1752,,,
2025-07-30,Pinterest,Traffic,67,28,0,0,1.29,0,2.39,2177,pinterest_traffic_video_31,Video,Traffic - Video 4
2025-07-31,Google Ads,Video - YouTube,247,74,2,2,2.01,2.7,3.32,3688,googleads_video_-_youtube_text_22,Text,Video - YouTube - Text 1
2025-07-31,Google Ads,Display - Remarketing,204,62,2,2,2.01,3.23,3.27,3090,googleads_display_-_remarketing_text_70,Text,Display - Remarketing - Text 2
2025-07-31,Google Ads,Search - Brand,216,72,2,2,2.28,2.78,3,3152,,,
2025-07-31,Facebook,Conversions,197,78,2,2,0.93,2.56,2.53,8349,facebook_conversions_image_69,Image,Conversions - Image 1
2025-07-31,Facebook,Traffic,110,40,1,1,0.96,2.5,2.76,4167,facebook_traffic_text_77,Text,Traffic - Text 2
2025-07-31,Facebook,Remarketing,117,41,1,1,1.33,2.44,2.88,3086,facebook_remarketing_video_9,Video,Remarketing - Video 3
2025-07-31,LinkedIn,Text Ads,144,17,1,1,0.67,5.88,8.35,2536,linkedin_text_ads_image_55,Image,Text Ads - Image 1
2025-07-31,LinkedIn,Sponsored Content,165,21,1,1,0.92,4.76,7.86,2288,linkedin_sponsored_content_text_68,Text,Sponsored Content - Text 2
2025-07-31,LinkedIn,Event Ads,135,11,1,1,0.86,9.09,11.76,1274,linkedin_event_ads_image_71,Image,Event Ads - Image 3
2025-07-31,LinkedIn,Text Ads,159,17,1,1,0.9,5.88,9.45,1899,linkedin_text_ads_video_38,Video,Text Ads - Video 4
2025-07-31,TikTok,Reach,74,46,1,1,3.05,2.17,1.61,1509,tiktok_reach_carousel_18,Carousel,Reach - Carousel 1
2025-07-31,TikTok,Conversions,80,45,1,1,2.43,2.22,1.78,1852,tiktok_conversions_video_62,Video,Conversions - Video 2
2025-07-31,TikTok,Traffic,71,43,1,1,3.28,2.33,1.64,1312,,,
2025-07-31,TikTok,App Install,72,46,1,1,2.55,2.17,1.56,1802,,,
2025-07-31,Pinterest,Traffic,127,54,1,1,1.59,1.85,2.35,3403,pinterest_traffic_text_76,Text,Traffic - Text 1
2025-07-31,Pinterest,Conversions,76,31,1,1,1.74,3.23,2.47,1779,pinterest_conversions_collection_85,Collection,Conversions - Collection 2
2025-08-01,Google Ads,Video - YouTube,354,109,3,3,1.95,2.75,3.25,5601,googleads_video_-_youtube_video_91,Video,Video - YouTube - Video 1
2025-08-01,Google Ads,Search - Brand,476,136,4,4,2.02,2.94,3.5,6721,,,
2025-08-01,Google Ads,Search - Brand,398,122,4,4,2.39,3.28,3.26,,googleads_search_-_brand_carousel_55,Carousel,Search - Brand - Carousel 3
2025-08-01,Facebook,Traffic,136,38,1,1,1.28,2.63,3.59,2958,facebook_traffic_text_19,Text,Traffic - Text 1
2025-08-01,Facebook,Remarketing,161,51,1,1,1.25,1.96,3.16,4064,facebook_remarketing_video_18,Video,Remarketing - Video 2
2025-08-01,Facebook,Remarketing,158,52,1,1,1.27,1.92,3.03,4104,facebook_remarketing_carousel_56,Carousel,Remarketing - Carousel 3
2025-08-01,Facebook,Remarketing,194,59,2,2,1.31,3.39,3.27,4492,facebook_remarketing_carousel_53,Carousel,Remarketing - Carousel 4
2025-08-01,LinkedIn,Dynamic Ads,226,25,1,1,0.73,4,9.22,3446,linkedin_dynamic_ads_carousel_14,Carousel,Dynamic Ads - Carousel 1
2025-08-01,LinkedIn,Event Ads,226,34,1,1,1,2.94,6.7,,linkedin_event_ads_image_0,Image,Event Ads - Image 2
2025-08-01,LinkedIn,Message Ads,249,35,2,2,0.79,5.71,7.04,4415,,,
2025-08-01,LinkedIn,Text Ads,246,27,1,1,0.77,3.7,9.22,,linkedin_text_ads_collection_99,Collection,Text Ads - Collection 4
2025-08-01,TikTok,App Install,204,176,4,4,3.1,2.27,1.16,5679,tiktok_app_install_carousel_1,Carousel,App Install - Carousel 1
2025-08-01,TikTok,Reach,91,52,1,1,2.93,1.92,1.74,,,,
2025-08-01,TikTok,Conversions,182,118,2,2,3.33,1.69,1.55,,tiktok_conversions_image_81,Image,Conversions - Image 3
2025-08-01,Pinterest,Video Views,136,63,1,1,1.7,1.59,2.15,3711,pinterest_video_views_image_44,Image,Video Views - Image 1
2025-08-01,Pinterest,Traffic,117,47,1,1,1.62,2.13,2.48,2905,,,
2025-08-02,Google Ads,Search - Generic,169,43,2,2,1.93,4.65,3.89,2231,,,
2025-08-02,Google Ads,Search - Brand,135,39,2,2,2.15,5.13,3.44,1814,googleads_search_-_brand_carousel_55,Carousel,Search - Brand - Carousel 2
